"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.387,0.608,0.26,0.7,0.15,-0.59,-0.26
"ClusIPW",0.636,0.482,-0.05,0.62,-0.5,0.04,0.6
"addIPW",0.804,0.681,0.42,0.64,-0.18,0.02,0.62
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
