"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.521,0.621,0.29,0.7,0.15,-0.64,0.08
"ClusIPW",0.301,0.528,0.07,0.75,-0.43,-0.43,-0.24
"addIPW",0.855,0.566,0.17,0.36,0.15,0.52,0.74
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
