"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.249,0.526,0.07,0.74,-0.11,-0.4,-0.52
"ClusIPW",0.677,0.427,-0.18,0.43,0.03,0.83,0.3
"addIPW",0.773,0.396,-0.26,0.81,0.12,0.16,0.49
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
