"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.41,0.667,0.4,0.6,0.28,-0.57,-0.27
"ClusIPW",0.728,0.487,-0.03,0.83,-0.28,0.12,0.47
"addIPW",0.906,0.576,0.18,0.63,0.31,0.3,0.62
"Oracle",0.922,0.626,0.3,0.6,0.3,0.3,0.6
