"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.288,0.602,0.25,0.52,0.36,-0.58,-0.44
"ClusIPW",0.54,0.425,-0.18,0.53,-0.25,-0.45,0.65
"addIPW",0.77,0.805,0.65,0.12,0.15,0.27,0.68
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
