"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.497,0.648,0.35,0.67,0.28,-0.58,-0.1
"ClusIPW",0.664,0.297,-0.47,0.41,0.14,0.52,0.56
"addIPW",0.794,0.54,0.1,0.26,0.09,0.13,0.95
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
