"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.422,0.58,0.2,0.65,0.25,-0.69,-0.1
"ClusIPW",0.321,0.128,-0.75,0.37,-0.23,0.2,0.45
"addIPW",0.845,0.642,0.34,0.75,-0.11,0.3,0.47
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
