"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.174,0.544,0.11,0.41,0.03,-0.87,-0.26
"ClusIPW",0.55,0.52,0.05,0.91,-0.04,0.29,-0.3
"addIPW",0.782,0.495,-0.01,0.57,0.54,-0.19,0.59
"Oracle",0.907,0.621,0.3,0.6,0.3,0.3,0.6
