"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.4,0.593,0.23,0.55,0.46,-0.62,-0.21
"ClusIPW",0.811,0.487,-0.03,0.54,0.54,0.54,0.35
"addIPW",0.797,0.429,-0.18,0.51,0.31,0.02,0.78
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
