"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.138,0.683,0.43,0.35,-0.03,-0.63,-0.54
"ClusIPW",-0.015,0.393,-0.27,0.22,0.39,-0.53,-0.67
"addIPW",0.44,0.634,0.32,-0.05,-0.49,-0.32,0.75
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
