"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.32,0.636,0.32,0.56,0.27,-0.58,-0.41
"ClusIPW",0.756,0.472,-0.07,0.42,0.61,0.61,0.29
"addIPW",0.85,0.513,0.03,0.51,0.36,0.62,0.48
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
