"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.191,0.634,0.32,0.33,0.29,-0.73,-0.42
"ClusIPW",0.246,0.408,-0.22,-0.53,0.53,-0.31,0.53
"addIPW",0.799,0.736,0.54,0.75,0.15,-0.09,0.34
"Oracle",0.916,0.622,0.3,0.6,0.3,0.3,0.6
