"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.309,0.655,0.37,0.48,0.37,-0.56,-0.42
"ClusIPW",0.467,0.567,0.16,-0.47,-0.01,0.57,0.65
"addIPW",0.873,0.596,0.23,0.76,0.46,0.22,0.33
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
