"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.23,0.545,0.11,0.45,0.31,-0.76,-0.33
"ClusIPW",0.029,0.501,0,-0.8,0.45,0.36,-0.16
"addIPW",0.813,0.645,0.35,0.13,0.24,0.29,0.85
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
