"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.385,0.677,0.42,0.56,0.31,-0.56,-0.32
"ClusIPW",0.756,0.474,-0.07,0.52,0.77,0.02,0.38
"addIPW",0.759,0.658,0.38,0.37,0.78,0.25,0.2
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
