"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.29,0.648,0.36,0.57,0.08,-0.62,-0.4
"ClusIPW",0.736,0.735,0.53,0.75,-0.16,0.35,0.1
"addIPW",0.741,0.792,0.63,0.69,-0.11,-0.06,0.34
"Oracle",0.913,0.628,0.3,0.6,0.3,0.3,0.6
