"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.304,0.561,0.15,0.62,-0.13,-0.75,-0.11
"ClusIPW",0.381,0.699,0.46,-0.19,-0.63,0.04,0.59
"addIPW",0.867,0.739,0.53,0.57,0.41,0.06,0.46
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
