"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.618,0.29,0.69,-0.02,-0.63,-0.19
"ClusIPW",0.816,0.675,0.42,0.63,0.46,-0.16,0.44
"addIPW",0.801,0.404,-0.23,0.71,0.37,0.19,0.51
"Oracle",0.914,0.622,0.3,0.6,0.3,0.3,0.6
