"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.308,0.633,0.32,0.52,0.31,-0.62,-0.39
"ClusIPW",0.674,0.652,0.36,0.89,-0.17,0.22,-0.05
"addIPW",0.84,0.615,0.28,0.59,-0.15,0.29,0.68
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
