"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.417,0.608,0.26,0.66,0.31,-0.59,-0.24
"ClusIPW",0.66,0.359,-0.34,0.5,0.26,-0.25,0.71
"addIPW",0.836,0.525,0.06,0.52,0.2,-0.03,0.83
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
