"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.269,0.586,0.21,0.39,0.49,-0.65,-0.37
"ClusIPW",0.626,0.85,0.72,0.45,0.26,-0.39,0.24
"addIPW",0.639,0.529,0.07,0.64,0.05,0.75,-0.1
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
