"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.243,0.692,0.45,0.36,0.32,-0.56,-0.51
"ClusIPW",0.809,0.559,0.15,0.54,-0.23,0.33,0.73
"addIPW",0.891,0.607,0.26,0.73,0.42,0.23,0.4
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
