"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.357,0.642,0.34,0.65,0.16,-0.55,-0.37
"ClusIPW",0.449,0.264,-0.53,-0.1,0.09,0.6,0.58
"addIPW",0.741,0.415,-0.2,0.26,0.27,0.65,0.63
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
