"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.253,0.646,0.35,0.51,-0.06,-0.73,-0.3
"ClusIPW",0.607,0.388,-0.28,0.73,-0.39,0.4,0.29
"addIPW",0.858,0.645,0.35,0.7,-0.07,0.39,0.48
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
