"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.301,0.5,0,0.63,0.28,-0.64,-0.33
"ClusIPW",0.588,0.695,0.45,0.44,-0.65,0.26,0.34
"addIPW",0.854,0.519,0.05,0.51,0.3,0.6,0.54
"Oracle",0.907,0.625,0.3,0.6,0.3,0.3,0.6
