"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.65,0.36,0.44,0.33,-0.68,-0.33
"ClusIPW",0.524,0.239,-0.57,0.33,0.47,-0.13,0.57
"addIPW",0.862,0.642,0.35,0.35,0.18,0.53,0.66
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
