"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.246,0.568,0.17,0.39,0.47,-0.68,-0.37
"ClusIPW",0.16,0.094,-0.8,-0.02,-0.29,0.13,0.52
"addIPW",0.629,0.464,-0.09,0.82,-0.44,0.13,0.33
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
