"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.269,0.628,0.31,0.49,0.32,-0.61,-0.44
"ClusIPW",0.378,0.449,-0.13,-0.46,0.71,-0.05,0.51
"addIPW",0.851,0.642,0.35,0.74,0.4,0.33,0.24
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
