"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.382,0.602,0.25,0.61,0.39,-0.53,-0.36
"ClusIPW",0.784,0.384,-0.28,0.69,0.15,0.33,0.56
"addIPW",0.814,0.804,0.65,0.59,0.18,-0.01,0.45
"Oracle",0.913,0.621,0.3,0.6,0.3,0.3,0.6
