"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.357,0.628,0.3,0.6,0.26,-0.62,-0.3
"ClusIPW",0.646,0.493,-0.02,0.72,0.69,-0.04,-0.04
"addIPW",0.742,0.429,-0.17,0.72,0.49,-0.15,0.42
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
