"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.515,0.04,0.7,0.15,-0.55,-0.42
"ClusIPW",0.904,0.624,0.3,0.58,0.35,0.19,0.64
"addIPW",0.843,0.483,-0.04,0.62,0.45,0.47,0.43
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
