"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.47,0.618,0.28,0.58,0.24,-0.72,0.05
"ClusIPW",0.538,0.432,-0.17,0.59,0.58,-0.5,0.19
"addIPW",0.825,0.545,0.11,0.69,0.13,-0.13,0.69
"Oracle",0.914,0.622,0.3,0.6,0.3,0.3,0.6
