"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.421,0.601,0.25,0.74,0.2,-0.52,-0.28
"ClusIPW",0.629,0.478,-0.06,0.13,0.85,0.47,0.18
"addIPW",0.845,0.695,0.45,0.63,-0.12,0.34,0.52
"Oracle",0.908,0.621,0.3,0.6,0.3,0.3,0.6
