"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.356,0.594,0.23,0.69,0.25,-0.48,-0.41
"ClusIPW",0.823,0.497,-0.01,0.58,-0.01,0.58,0.58
"addIPW",0.763,0.76,0.58,0.21,0.07,0.63,0.47
"Oracle",0.91,0.621,0.3,0.6,0.3,0.3,0.6
