"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.313,0.656,0.37,0.54,0.27,-0.54,-0.45
"ClusIPW",0.67,0.6,0.24,0.95,0.18,-0.06,-0.08
"addIPW",0.865,0.509,0.02,0.51,0.54,0.42,0.52
"Oracle",0.907,0.625,0.3,0.6,0.3,0.3,0.6
