"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.265,0.562,0.16,0.52,0.23,-0.73,-0.34
"ClusIPW",0.839,0.513,0.04,0.55,0.47,0.55,0.4
"addIPW",0.89,0.614,0.28,0.49,0.18,0.48,0.65
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
