"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.488,0.564,0.16,0.69,0.41,-0.56,-0.1
"ClusIPW",0.729,0.52,0.05,0.56,-0.31,0.02,0.77
"addIPW",0.889,0.536,0.09,0.58,0.24,0.38,0.67
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
