"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.558,0.661,0.38,0.75,0.07,-0.53,0.04
"ClusIPW",0.478,0.417,-0.21,-0.16,0.52,0.8,0.16
"addIPW",0.902,0.586,0.21,0.57,0.16,0.39,0.68
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
