"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.385,0.67,0.4,0.45,0.42,-0.64,-0.2
"ClusIPW",0.774,0.565,0.16,0.61,-0.24,0.6,0.44
"addIPW",0.868,0.58,0.2,0.41,0.24,0.61,0.61
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
