"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.499,0.588,0.22,0.72,0.31,-0.58,-0.07
"ClusIPW",0.504,0.33,-0.4,0.78,0.46,-0.1,-0.1
"addIPW",0.8,0.435,-0.16,0.67,0.08,0.1,0.71
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
