"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.283,0.628,0.31,0.58,-0.02,-0.69,-0.3
"ClusIPW",0.655,0.69,0.45,0.61,0.14,0.61,-0.18
"addIPW",0.775,0.686,0.43,0.46,-0.01,-0.22,0.74
"Oracle",0.91,0.62,0.3,0.6,0.3,0.3,0.6
