"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.392,0.589,0.23,0.7,0.17,-0.61,-0.24
"ClusIPW",0.596,0.785,0.62,0.51,-0.49,0.31,0.12
"addIPW",0.839,0.565,0.17,0.54,0.3,-0.08,0.77
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
