"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.301,0.647,0.36,0.52,0.22,-0.66,-0.35
"ClusIPW",0.388,0.589,0.22,0.57,0.14,0.45,-0.64
"addIPW",0.614,0.919,0.81,0.19,0.19,0.51,0.03
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
