"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.253,0.633,0.32,0.56,0,-0.66,-0.38
"ClusIPW",0.499,0.422,-0.2,0.62,0.18,0.66,-0.33
"addIPW",0.821,0.684,0.43,0.26,0.07,0.61,0.61
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
