"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.25,0.606,0.26,0.59,0.1,-0.61,-0.45
"ClusIPW",0.555,0.742,0.54,0.29,-0.54,-0.17,0.54
"addIPW",0.868,0.642,0.34,0.42,0.46,0.54,0.45
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
