"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.376,0.57,0.17,0.64,0.46,-0.43,-0.41
"ClusIPW",0.68,0.432,-0.17,0.84,-0.07,-0.21,0.47
"addIPW",0.805,0.566,0.16,0.57,0.69,-0.03,0.41
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
