"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.337,0.581,0.2,0.72,0.04,-0.56,-0.36
"ClusIPW",0.681,0.435,-0.16,0.94,-0.11,0.25,0.15
"addIPW",0.713,0.339,-0.38,0.44,0.16,0.18,0.78
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
