"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.531,0.08,0.64,0.3,-0.68,-0.17
"ClusIPW",0.683,0.389,-0.28,0.65,-0.04,-0.18,0.69
"addIPW",0.826,0.648,0.35,0.56,0.01,-0.12,0.74
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
