"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.256,0.573,0.18,0.52,0.11,-0.79,-0.26
"ClusIPW",0.812,0.555,0.14,0.38,0.14,0.73,0.53
"addIPW",0.856,0.694,0.45,0.6,-0.02,0.12,0.64
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
