"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.434,0.644,0.35,0.64,0.2,-0.64,-0.13
"ClusIPW",0.642,0.618,0.29,0.18,-0.48,0.3,0.75
"addIPW",0.837,0.622,0.3,0.46,-0.05,0.15,0.82
"Oracle",0.918,0.624,0.3,0.6,0.3,0.3,0.6
