"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.48,0.649,0.36,0.72,0.17,-0.55,-0.15
"ClusIPW",0.698,0.735,0.53,-0.07,0.53,0.53,0.38
"addIPW",0.854,0.601,0.25,0.54,-0.01,0.58,0.56
"Oracle",0.918,0.628,0.3,0.6,0.3,0.3,0.6
