"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.461,0.652,0.36,0.68,0.2,-0.59,-0.14
"ClusIPW",0.876,0.612,0.28,0.61,-0.01,0.43,0.61
"addIPW",0.899,0.57,0.17,0.65,0.38,0.35,0.53
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
