"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.617,0.29,0.66,0.15,-0.62,-0.29
"ClusIPW",0.712,0.475,-0.06,0.97,0.01,0.22,0.1
"addIPW",0.833,0.538,0.1,0.38,0.25,0.65,0.6
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
