"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.412,0.578,0.19,0.64,0.4,-0.59,-0.23
"ClusIPW",0.833,0.619,0.29,0.38,-0.07,0.35,0.8
"addIPW",0.852,0.628,0.31,0.85,0.23,0.21,0.28
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
