"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.416,0.572,0.18,0.74,0.24,-0.54,-0.26
"ClusIPW",0.705,0.54,0.1,0.18,-0.2,0.64,0.71
"addIPW",0.724,0.592,0.22,0.38,-0.2,0.78,0.4
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
