"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.236,0.524,0.06,0.64,-0.01,-0.66,-0.38
"ClusIPW",0.636,0.587,0.21,0.34,-0.56,0.48,0.54
"addIPW",0.507,1,1,0,0,0,0
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
