"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.241,0.513,0.03,0.53,0.28,-0.72,-0.35
"ClusIPW",0.733,0.465,-0.09,0.32,0.52,-0.18,0.77
"addIPW",0.886,0.71,0.48,0.44,0.19,0.35,0.65
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
