"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.377,0.626,0.3,0.62,0.25,-0.62,-0.28
"ClusIPW",0.497,0.518,0.05,0.85,0.32,-0.31,-0.27
"addIPW",0.841,0.505,0.02,0.6,0.47,0.01,0.65
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
