"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.262,0.518,0.04,0.64,-0.02,-0.71,-0.27
"ClusIPW",0.602,0.432,-0.16,0.76,0.24,-0.48,0.34
"addIPW",0.736,0.618,0.29,-0.08,0.39,0.52,0.7
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
