"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.267,0.606,0.26,0.59,0.17,-0.59,-0.46
"ClusIPW",0.783,0.704,0.47,0.64,0,-0.21,0.57
"addIPW",0.829,0.604,0.26,0.28,0.28,0.06,0.88
"Oracle",0.902,0.62,0.3,0.6,0.3,0.3,0.6
