"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.433,0.716,0.5,0.62,0.17,-0.52,-0.27
"ClusIPW",0.794,0.462,-0.09,0.52,-0.07,0.5,0.68
"addIPW",0.871,0.657,0.38,0.43,0.5,0.45,0.46
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
