"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.393,0.654,0.37,0.55,0.28,-0.66,-0.2
"ClusIPW",0.825,0.532,0.08,0.53,-0.08,0.56,0.63
"addIPW",0.842,0.704,0.47,0.36,-0.05,0.36,0.72
"Oracle",0.915,0.627,0.3,0.6,0.3,0.3,0.6
