"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.462,0.655,0.37,0.68,0.29,-0.51,-0.24
"ClusIPW",0.624,0.271,-0.52,0.36,0.17,0.12,0.74
"addIPW",0.696,0.545,0.11,0.18,-0.15,0.79,0.55
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
