"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.314,0.571,0.18,0.63,0.05,-0.72,-0.23
"ClusIPW",0.447,0.181,-0.67,0.45,-0.07,0.02,0.58
"addIPW",0.768,0.834,0.7,0.16,0.24,0.22,0.62
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
